input_cif_name,property,trend,prompt,origin_prop_value
mp-4757_sg_88_formula_KReO4.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_KReO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.44028021
_cell_length_b   7.44028021
_cell_length_c   7.44028021
_cell_angle_alpha   135.08585537
_cell_angle_beta   135.08585537
_cell_angle_gamma   65.39682887
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KReO4
_chemical_formula_sum   'K2 Re2 O8'
_cell_volume   202.30276486
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.50000000  0.50000000  0.00000000  1.0
  K  K1  1  0.25000000  0.75000000  0.50000000  1.0
  Re  Re2  1  0.75000000  0.25000000  0.50000000  1.0
  Re  Re3  1  -0.00000000  0.00000000  0.00000000  1.0
  O  O4  1  0.70244280  0.79443742  0.65538081  1.0
  O  O5  1  0.79706199  0.95244280  0.40800538  1.0
  O  O6  1  0.54443742  0.38905661  0.59199462  1.0
  O  O7  1  0.13905661  0.04706199  0.34461919  1.0
  O  O8  1  0.61094339  0.20293801  0.15538081  1.0
  O  O9  1  0.20556258  0.86094339  0.90800538  1.0
  O  O10  1  0.95293801  0.29755720  0.09199462  1.0
  O  O11  1  0.04755720  0.45556258  0.84461919  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",3.6923
mp-4842_sg_227_formula_Al2ZnS4.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_Al2ZnS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.07716929
_cell_length_b   7.07716840
_cell_length_c   7.07716894
_cell_angle_alpha   59.99999279
_cell_angle_beta   59.99999694
_cell_angle_gamma   59.99999384
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al2ZnS4
_chemical_formula_sum   'Al4 Zn2 S8'
_cell_volume   250.64764282
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.50000000  -0.00000000  0.50000000  1.0
  Al  Al1  1  0.00000000  0.50000000  0.50000000  1.0
  Al  Al2  1  0.50000000  0.50000000  0.50000000  1.0
  Al  Al3  1  0.50000000  0.50000000  -0.00000000  1.0
  Zn  Zn4  1  0.12500000  0.12500000  0.12500000  1.0
  Zn  Zn5  1  0.87500000  0.87500000  0.87500000  1.0
  S  S6  1  0.25937529  0.25937529  0.72187412  1.0
  S  S7  1  0.74062471  0.74062471  0.74062471  1.0
  S  S8  1  0.25937529  0.25937529  0.25937529  1.0
  S  S9  1  0.74062471  0.74062471  0.27812588  1.0
  S  S10  1  0.27812588  0.74062471  0.74062471  1.0
  S  S11  1  0.74062471  0.27812588  0.74062471  1.0
  S  S12  1  0.72187412  0.25937529  0.25937529  1.0
  S  S13  1  0.25937529  0.72187412  0.25937529  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",2.4934000000000003
mp-5431_sg_11_formula_BaTeO3.cif,band gap,decrease,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_BaTeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.65043918
_cell_length_b   5.95910517
_cell_length_c   7.12093275
_cell_angle_alpha   90.00000000
_cell_angle_beta   106.44706129
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaTeO3
_chemical_formula_sum   'Ba2 Te2 O6'
_cell_volume   189.26378786
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.66019226  0.75000000  0.31039579  1.0
  Ba  Ba1  1  0.33980774  0.25000000  0.68960421  1.0
  Te  Te2  1  0.93052636  0.75000000  0.85190970  1.0
  Te  Te3  1  0.06947364  0.25000000  0.14809030  1.0
  O  O4  1  0.17606626  0.48656914  0.32639096  1.0
  O  O5  1  0.82393374  0.98656914  0.67360904  1.0
  O  O6  1  0.82393374  0.51343086  0.67360904  1.0
  O  O7  1  0.17606626  0.01343086  0.32639096  1.0
  O  O8  1  0.65428532  0.25000000  0.11200507  1.0
  O  O9  1  0.34571468  0.75000000  0.88799493  1.0

 Your goal: modify the CIF file accordingly to decrease the band gap.",2.7149
mp-5615_sg_189_formula_CaAgAs.cif,band gap,decrease,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_CaAgAs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.20327013
_cell_length_b   7.20326964
_cell_length_c   4.28892519
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999746
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaAgAs
_chemical_formula_sum   'Ca3 Ag3 As3'
_cell_volume   192.72519212
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  -0.00000000  0.58656470  0.50000000  1.0
  Ca  Ca1  1  0.41343530  0.41343530  0.50000000  1.0
  Ca  Ca2  1  0.58656470  -0.00000000  0.50000000  1.0
  Ag  Ag3  1  -0.00000000  0.25009156  0.00000000  1.0
  Ag  Ag4  1  0.74990844  0.74990844  -0.00000000  1.0
  Ag  Ag5  1  0.25009156  -0.00000000  -0.00000000  1.0
  As  As6  1  0.00000000  0.00000000  0.50000000  1.0
  As  As7  1  0.33333300  0.66666700  0.00000000  1.0
  As  As8  1  0.66666700  0.33333300  0.00000000  1.0

 Your goal: modify the CIF file accordingly to decrease the band gap.",0.020699999999999
mp-5621_sg_215_formula_NbCu3S4.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_NbCu3S4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.48125339
_cell_length_b   5.48125339
_cell_length_c   5.48125339
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbCu3S4
_chemical_formula_sum   'Nb1 Cu3 S4'
_cell_volume   164.67953724
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.00000000  0.00000000  1.0
  Cu  Cu1  1  0.50000000  0.00000000  0.00000000  1.0
  Cu  Cu2  1  0.00000000  0.00000000  0.50000000  1.0
  Cu  Cu3  1  0.00000000  0.50000000  0.00000000  1.0
  S  S4  1  0.24431287  0.75568713  0.75568713  1.0
  S  S5  1  0.75568713  0.75568713  0.24431287  1.0
  S  S6  1  0.75568713  0.24431287  0.75568713  1.0
  S  S7  1  0.24431287  0.24431287  0.24431287  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",1.6574
mp-5625_sg_70_formula_Ag2SO4.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_Ag2SO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.53940732
_cell_length_b   6.17326690
_cell_length_c   6.82981243
_cell_angle_alpha   79.51685839
_cell_angle_beta   66.07555190
_cell_angle_gamma   63.34219233
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ag2SO4
_chemical_formula_sum   'Ag4 S2 O8'
_cell_volume   190.79392952
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.17520032  0.64959837  0.25000000  1.0
  Ag  Ag1  1  0.57479968  0.85040163  0.25000000  1.0
  Ag  Ag2  1  0.82479968  0.35040163  0.75000000  1.0
  Ag  Ag3  1  0.42520032  0.14959837  0.75000000  1.0
  S  S4  1  0.87500000  0.25000000  0.25000000  1.0
  S  S5  1  0.12500000  0.75000000  0.75000000  1.0
  O  O6  1  0.17476421  0.09263743  0.11272041  1.0
  O  O7  1  0.88012405  0.40736257  0.38727959  1.0
  O  O8  1  0.73259736  0.09263743  0.38727959  1.0
  O  O9  1  0.71251338  0.40736257  0.11272041  1.0
  O  O10  1  0.82523579  0.90736257  0.88727959  1.0
  O  O11  1  0.11987595  0.59263743  0.61272041  1.0
  O  O12  1  0.28748662  0.59263743  0.88727959  1.0
  O  O13  1  0.26740264  0.90736257  0.61272041  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",1.2289
mp-5777_sg_38_formula_BaTiO3.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_BaTiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98333387
_cell_length_b   4.05734264
_cell_length_c   4.05734236
_cell_angle_alpha   90.25451682
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaTiO3
_chemical_formula_sum   'Ba1 Ti1 O3'
_cell_volume   65.57310742
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00341385  0.99658615  1.0
  Ti  Ti1  1  0.50000000  0.51850382  0.48149618  1.0
  O  O2  1  0.50000000  0.49135190  0.02157433  1.0
  O  O3  1  0.50000000  0.97842567  0.50864810  1.0
  O  O4  1  0.00000000  0.48820476  0.51179524  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",2.2929999999999997
mp-5782_sg_122_formula_AlAgS2.cif,band gap,decrease,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_AlAgS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.70249387
_cell_length_b   5.70249373
_cell_length_c   6.58843265
_cell_angle_alpha   115.64320526
_cell_angle_beta   115.64320250
_cell_angle_gamma   89.99999698
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlAgS2
_chemical_formula_sum   'Al2 Ag2 S4'
_cell_volume   169.43391449
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.50000000  0.50000000  0.00000000  1.0
  Al  Al1  1  0.75000000  0.25000000  0.50000000  1.0
  Ag  Ag2  1  0.25000000  0.75000000  0.50000000  1.0
  Ag  Ag3  1  -0.00000000  0.00000000  0.00000000  1.0
  S  S4  1  0.82990121  0.87500000  0.25000000  1.0
  S  S5  1  0.62500000  0.17009879  0.75000000  1.0
  S  S6  1  0.42009879  0.37500000  0.25000000  1.0
  S  S7  1  0.12500000  0.57990121  0.75000000  1.0

 Your goal: modify the CIF file accordingly to decrease the band gap.",1.8992
mp-5840_sg_141_formula_LiScO2.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_LiScO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.49377124
_cell_length_b   5.49377124
_cell_length_c   5.49377124
_cell_angle_alpha   135.16898230
_cell_angle_beta   135.16898230
_cell_angle_gamma   65.26775228
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiScO2
_chemical_formula_sum   'Li2 Sc2 O4'
_cell_volume   81.21445465
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  -0.00000000  -0.00000000  -0.00000000  1.0
  Li  Li1  1  0.75000000  0.25000000  0.50000000  1.0
  Sc  Sc2  1  0.25000000  0.75000000  0.50000000  1.0
  Sc  Sc3  1  0.50000000  0.50000000  -0.00000000  1.0
  O  O4  1  0.26997976  0.26997976  -0.00000000  1.0
  O  O5  1  0.01997976  0.51997976  0.50000000  1.0
  O  O6  1  0.73002024  0.73002024  0.00000000  1.0
  O  O7  1  0.48002024  0.98002024  0.50000000  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",3.904
mp-5928_sg_82_formula_Al2CdS4.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_Al2CdS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.58984342
_cell_length_b   5.58958624
_cell_length_c   6.44124407
_cell_angle_alpha   115.71381196
_cell_angle_beta   115.71959138
_cell_angle_gamma   89.99084269
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al2CdS4
_chemical_formula_sum   'Al2 Cd1 S4'
_cell_volume   158.91384086
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.25003024  0.75003263  0.50000297  1.0
  Al  Al1  1  -0.00000702  0.00000889  -0.00001651  1.0
  Cd  Cd2  1  0.50005278  0.50002228  0.00004194  1.0
  S  S3  1  0.91414806  0.89893073  0.26854955  1.0
  S  S4  1  0.35434621  0.36962434  0.26854444  1.0
  S  S5  1  0.10111314  0.64554330  0.73148551  1.0
  S  S6  1  0.63031760  0.08583682  0.73139010  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",2.7262999999999997
